geração,Id_Barra,Nome_Barra,Tamanho Geometrico (cm),Tamanho de Corte (cm),Fitness
39,3,CD,9.643,13.643,0.2276
39,4,DE,12.0,14.0,0.2276
39,5,FG,12.0849,16.0849,0.2276
39,6,GH,9.6576,13.6576,0.2276
39,7,HI,9.6576,13.6576,0.2276
39,8,IJ,12.0849,16.0849,0.2276
39,9,AF,4.705,6.705,0.2276
39,10,GB,6.1354,10.1354,0.2276
39,11,HC,6.6667,10.6667,0.2276
39,12,ID,6.1354,10.1354,0.2276
39,13,EJ,4.705,6.705,0.2276
39,14,FB,12.8894,16.8894,0.2276
39,15,GC,11.4294,15.4294,0.2276
39,16,IC,11.4294,15.4294,0.2276
39,17,JD,12.8894,16.8894,0.2276
40,1,AB,12.0,14.0,0.2276
40,2,BC,9.643,13.643,0.2276
40,3,CD,9.643,13.643,0.2276
40,4,DE,12.0,14.0,0.2276
40,5,FG,12.0849,16.0849,0.2276
40,6,GH,9.6576,13.6576,0.2276
40,7,HI,9.6576,13.6576,0.2276
40,8,IJ,12.0849,16.0849,0.2276
40,9,AF,4.705,6.705,0.2276
40,10,GB,6.1354,10.1354,0.2276
40,11,HC,6.6667,10.6667,0.2276
40,12,ID,6.1354,10.1354,0.2276
40,13,EJ,4.705,6.705,0.2276
40,14,FB,12.8894,16.8894,0.2276
40,15,GC,11.4294,15.4294,0.2276
40,16,IC,11.4294,15.4294,0.2276
40,17,JD,12.8894,16.8894,0.2276
41,1,AB,11.8337,13.8337,0.2451
41,2,BC,9.9283,13.9283,0.2451
41,3,CD,9.9283,13.9283,0.2451
41,4,DE,11.8337,13.8337,0.2451
41,5,FG,11.9652,15.9652,0.2451
41,6,GH,9.9565,13.9565,0.2451
41,7,HI,9.9565,13.9565,0.2451
41,8,IJ,11.9652,15.9652,0.2451
41,9,AF,5.0828,7.0828,0.2451
41,10,GB,6.8518,10.8518,0.2451
41,11,HC,7.6007,11.6007,0.2451
41,12,ID,6.8518,10.8518,0.2451
41,13,EJ,5.0828,7.0828,0.2451
41,14,FB,12.8791,16.8791,0.2451
41,15,GC,12.0631,16.0631,0.2451
41,16,IC,12.0631,16.0631,0.2451
41,17,JD,12.8791,16.8791,0.2451
42,1,AB,11.8337,13.8337,0.2451
42,2,BC,9.9283,13.9283,0.2451
42,3,CD,9.9283,13.9283,0.2451
42,4,DE,11.8337,13.8337,0.2451
42,5,FG,11.9652,15.9652,0.2451
42,6,GH,9.9565,13.9565,0.2451
42,7,HI,9.9565,13.9565,0.2451
42,8,IJ,11.9652,15.9652,0.2451
42,9,AF,5.0828,7.0828,0.2451
42,10,GB,6.8518,10.8518,0.2451
42,11,HC,7.6007,11.6007,0.2451
42,12,ID,6.8518,10.8518,0.2451
42,13,EJ,5.0828,7.0828,0.2451
42,14,FB,12.8791,16.8791,0.2451
42,15,GC,12.0631,16.0631,0.2451
42,16,IC,12.0631,16.0631,0.2451
42,17,JD,12.8791,16.8791,0.2451
43,1,AB,11.8337,13.8337,0.2451
43,2,BC,9.9283,13.9283,0.2451
43,3,CD,9.9283,13.9283,0.2451
43,4,DE,11.8337,13.8337,0.2451
43,5,FG,11.9652,15.9652,0.2451
43,6,GH,9.9565,13.9565,0.2451
43,7,HI,9.9565,13.9565,0.2451
43,8,IJ,11.9652,15.9652,0.2451
43,9,AF,5.0828,7.0828,0.2451
43,10,GB,6.8518,10.8518,0.2451
43,11,HC,7.6007,11.6007,0.2451
43,12,ID,6.8518,10.8518,0.2451
43,13,EJ,5.0828,7.0828,0.2451
43,14,FB,12.8791,16.8791,0.2451
43,15,GC,12.0631,16.0631,0.2451
43,16,IC,12.0631,16.0631,0.2451
43,17,JD,12.8791,16.8791,0.2451
44,1,AB,11.8337,13.8337,0.2451
44,2,BC,9.9283,13.9283,0.2451
44,3,CD,9.9283,13.9283,0.2451
44,4,DE,11.8337,13.8337,0.2451
44,5,FG,11.9652,15.9652,0.2451
44,6,GH,9.9565,13.9565,0.2451
44,7,HI,9.9565,13.9565,0.2451
44,8,IJ,11.9652,15.9652,0.2451
44,9,AF,5.0828,7.0828,0.2451
44,10,GB,6.8518,10.8518,0.2451
44,11,HC,7.6007,11.6007,0.2451
44,12,ID,6.8518,10.8518,0.2451
44,13,EJ,5.0828,7.0828,0.2451
44,14,FB,12.8791,16.8791,0.2451
44,15,GC,12.0631,16.0631,0.2451
44,16,IC,12.0631,16.0631,0.2451
44,17,JD,12.8791,16.8791,0.2451
45,1,AB,11.8337,13.8337,0.2451
45,2,BC,9.9283,13.9283,0.2451
45,3,CD,9.9283,13.9283,0.2451
45,4,DE,11.8337,13.8337,0.2451
45,5,FG,11.9652,15.9652,0.2451
45,6,GH,9.9565,13.9565,0.2451
45,7,HI,9.9565,13.9565,0.2451
45,8,IJ,11.9652,15.9652,0.2451
45,9,AF,5.0828,7.0828,0.2451
45,10,GB,6.8518,10.8518,0.2451
45,11,HC,7.6007,11.6007,0.2451
45,12,ID,6.8518,10.8518,0.2451
45,13,EJ,5.0828,7.0828,0.2451
45,14,FB,12.8791,16.8791,0.2451
45,15,GC,12.0631,16.0631,0.2451
45,16,IC,12.0631,16.0631,0.2451
45,17,JD,12.8791,16.8791,0.2451
46,1,AB,11.8337,13.8337,0.2451
46,2,BC,9.9283,13.9283,0.2451
46,3,CD,9.9283,13.9283,0.2451
46,4,DE,11.8337,13.8337,0.2451
46,5,FG,11.9652,15.9652,0.2451
46,6,GH,9.9565,13.9565,0.2451
46,7,HI,9.9565,13.9565,0.2451
46,8,IJ,11.9652,15.9652,0.2451
46,9,AF,5.0828,7.0828,0.2451
46,10,GB,6.8518,10.8518,0.2451
46,11,HC,7.6007,11.6007,0.2451
46,12,ID,6.8518,10.8518,0.2451
46,13,EJ,5.0828,7.0828,0.2451
46,14,FB,12.8791,16.8791,0.2451
46,15,GC,12.0631,16.0631,0.2451
46,16,IC,12.0631,16.0631,0.2451
46,17,JD,12.8791,16.8791,0.2451
47,1,AB,11.8337,13.8337,0.2451
47,2,BC,9.9283,13.9283,0.2451
47,3,CD,9.9283,13.9283,0.2451
47,4,DE,11.8337,13.8337,0.2451
47,5,FG,11.9652,15.9652,0.2451
47,6,GH,9.9565,13.9565,0.2451
47,7,HI,9.9565,13.9565,0.2451
47,8,IJ,11.9652,15.9652,0.2451
47,9,AF,5.0828,7.0828,0.2451
47,10,GB,6.8518,10.8518,0.2451
47,11,HC,7.6007,11.6007,0.2451
47,12,ID,6.8518,10.8518,0.2451
47,13,EJ,5.0828,7.0828,0.2451
47,14,FB,12.8791,16.8791,0.2451
47,15,GC,12.0631,16.0631,0.2451
47,16,IC,12.0631,16.0631,0.2451
47,17,JD,12.8791,16.8791,0.2451
48,1,AB,11.8337,13.8337,0.2451
48,2,BC,9.9283,13.9283,0.2451
48,3,CD,9.9283,13.9283,0.2451
48,4,DE,11.8337,13.8337,0.2451
48,5,FG,11.9652,15.9652,0.2451
48,6,GH,9.9565,13.9565,0.2451
48,7,HI,9.9565,13.9565,0.2451
48,8,IJ,11.9652,15.9652,0.2451
48,9,AF,5.0828,7.0828,0.2451
48,10,GB,6.8518,10.8518,0.2451
48,11,HC,7.6007,11.6007,0.2451
48,12,ID,6.8518,10.8518,0.2451
48,13,EJ,5.0828,7.0828,0.2451
48,14,FB,12.8791,16.8791,0.2451
48,15,GC,12.0631,16.0631,0.2451
48,16,IC,12.0631,16.0631,0.2451
48,17,JD,12.8791,16.8791,0.2451
49,1,AB,11.8919,13.8919,0.2465
49,2,BC,9.82,13.82,0.2465
49,3,CD,9.82,13.82,0.2465
49,4,DE,11.8919,13.8919,0.2465
49,5,FG,11.9647,15.9647,0.2465
49,6,GH,9.8572,13.8572,0.2465
49,7,HI,9.8572,13.8572,0.2465
49,8,IJ,11.9647,15.9647,0.2465
49,9,AF,5.2888,7.2888,0.2465
49,10,GB,6.6066,10.6066,0.2465
49,11,HC,7.4625,11.4625,0.2465
49,12,ID,6.6066,10.6066,0.2465
49,13,EJ,5.2888,7.2888,0.2465
49,14,FB,13.015,17.015,0.2465
49,15,GC,11.8355,15.8355,0.2465
49,16,IC,11.8355,15.8355,0.2465
49,17,JD,13.015,17.015,0.2465
50,1,AB,11.8919,13.8919,0.2465
50,2,BC,9.82,13.82,0.2465
50,3,CD,9.82,13.82,0.2465
50,4,DE,11.8919,13.8919,0.2465
50,5,FG,11.9647,15.9647,0.2465
50,6,GH,9.8572,13.8572,0.2465
50,7,HI,9.8572,13.8572,0.2465
50,8,IJ,11.9647,15.9647,0.2465
50,9,AF,5.2888,7.2888,0.2465
50,10,GB,6.6066,10.6066,0.2465
50,11,HC,7.4625,11.4625,0.2465
50,12,ID,6.6066,10.6066,0.2465
50,13,EJ,5.2888,7.2888,0.2465
50,14,FB,13.015,17.015,0.2465
50,15,GC,11.8355,15.8355,0.2465
50,16,IC,11.8355,15.8355,0.2465
50,17,JD,13.015,17.015,0.2465
51,1,AB,11.8919,13.8919,0.2465
51,2,BC,9.82,13.82,0.2465
51,3,CD,9.82,13.82,0.2465
51,4,DE,11.8919,13.8919,0.2465
51,5,FG,11.9647,15.9647,0.2465
51,6,GH,9.8572,13.8572,0.2465
51,7,HI,9.8572,13.8572,0.2465
51,8,IJ,11.9647,15.9647,0.2465
51,9,AF,5.2888,7.2888,0.2465
51,10,GB,6.6066,10.6066,0.2465
51,11,HC,7.4625,11.4625,0.2465
51,12,ID,6.6066,10.6066,0.2465
51,13,EJ,5.2888,7.2888,0.2465
51,14,FB,13.015,17.015,0.2465
51,15,GC,11.8355,15.8355,0.2465
51,16,IC,11.8355,15.8355,0.2465
51,17,JD,13.015,17.015,0.2465
52,1,AB,11.8919,13.8919,0.2465
52,2,BC,9.82,13.82,0.2465
52,3,CD,9.82,13.82,0.2465
52,4,DE,11.8919,13.8919,0.2465
52,5,FG,11.9647,15.9647,0.2465
52,6,GH,9.8572,13.8572,0.2465
52,7,HI,9.8572,13.8572,0.2465
52,8,IJ,11.9647,15.9647,0.2465
52,9,AF,5.2888,7.2888,0.2465
52,10,GB,6.6066,10.6066,0.2465
52,11,HC,7.4625,11.4625,0.2465
52,12,ID,6.6066,10.6066,0.2465
52,13,EJ,5.2888,7.2888,0.2465
52,14,FB,13.015,17.015,0.2465
52,15,GC,11.8355,15.8355,0.2465
52,16,IC,11.8355,15.8355,0.2465
52,17,JD,13.015,17.015,0.2465
53,1,AB,11.8919,13.8919,0.2465
53,2,BC,9.82,13.82,0.2465
53,3,CD,9.82,13.82,0.2465
53,4,DE,11.8919,13.8919,0.2465
53,5,FG,11.9647,15.9647,0.2465
53,6,GH,9.8572,13.8572,0.2465
53,7,HI,9.8572,13.8572,0.2465
53,8,IJ,11.9647,15.9647,0.2465
53,9,AF,5.2888,7.2888,0.2465
53,10,GB,6.6066,10.6066,0.2465
53,11,HC,7.4625,11.4625,0.2465
53,12,ID,6.6066,10.6066,0.2465
53,13,EJ,5.2888,7.2888,0.2465
53,14,FB,13.015,17.015,0.2465
53,15,GC,11.8355,15.8355,0.2465
53,16,IC,11.8355,15.8355,0.2465
53,17,JD,13.015,17.015,0.2465
54,1,AB,11.8919,13.8919,0.2465
54,2,BC,9.82,13.82,0.2465
54,3,CD,9.82,13.82,0.2465
54,4,DE,11.8919,13.8919,0.2465
54,5,FG,11.9647,15.9647,0.2465
54,6,GH,9.8572,13.8572,0.2465
54,7,HI,9.8572,13.8572,0.2465
54,8,IJ,11.9647,15.9647,0.2465
54,9,AF,5.2888,7.2888,0.2465
54,10,GB,6.6066,10.6066,0.2465
54,11,HC,7.4625,11.4625,0.2465
54,12,ID,6.6066,10.6066,0.2465
54,13,EJ,5.2888,7.2888,0.2465
54,14,FB,13.015,17.015,0.2465
54,15,GC,11.8355,15.8355,0.2465
54,16,IC,11.8355,15.8355,0.2465
54,17,JD,13.015,17.015,0.2465
55,1,AB,11.8919,13.8919,0.2465
55,2,BC,9.82,13.82,0.2465
55,3,CD,9.82,13.82,0.2465
55,4,DE,11.8919,13.8919,0.2465
55,5,FG,11.9647,15.9647,0.2465
55,6,GH,9.8572,13.8572,0.2465
55,7,HI,9.8572,13.8572,0.2465
55,8,IJ,11.9647,15.9647,0.2465
55,9,AF,5.2888,7.2888,0.2465
55,10,GB,6.6066,10.6066,0.2465
55,11,HC,7.4625,11.4625,0.2465
55,12,ID,6.6066,10.6066,0.2465
55,13,EJ,5.2888,7.2888,0.2465
55,14,FB,13.015,17.015,0.2465
55,15,GC,11.8355,15.8355,0.2465
55,16,IC,11.8355,15.8355,0.2465
55,17,JD,13.015,17.015,0.2465
56,1,AB,11.8919,13.8919,0.2465
56,2,BC,9.82,13.82,0.2465
56,3,CD,9.82,13.82,0.2465
56,4,DE,11.8919,13.8919,0.2465
56,5,FG,11.9647,15.9647,0.2465
56,6,GH,9.8572,13.8572,0.2465
56,7,HI,9.8572,13.8572,0.2465
56,8,IJ,11.9647,15.9647,0.2465
56,9,AF,5.2888,7.2888,0.2465
56,10,GB,6.6066,10.6066,0.2465
56,11,HC,7.4625,11.4625,0.2465
56,12,ID,6.6066,10.6066,0.2465
56,13,EJ,5.2888,7.2888,0.2465
56,14,FB,13.015,17.015,0.2465
56,15,GC,11.8355,15.8355,0.2465
56,16,IC,11.8355,15.8355,0.2465
56,17,JD,13.015,17.015,0.2465
57,1,AB,12.0,14.0,0.2703
57,2,BC,9.5657,13.5657,0.2703
57,3,CD,9.5657,13.5657,0.2703
57,4,DE,12.0,14.0,0.2703
57,5,FG,12.0887,16.0887,0.2703
57,6,GH,9.5937,13.5937,0.2703
57,7,HI,9.5937,13.5937,0.2703
57,8,IJ,12.0887,16.0887,0.2703
57,9,AF,5.5253,7.5253,0.2703
57,10,GB,6.9866,10.9866,0.2703
57,11,HC,7.7189,11.7189,0.2703
57,12,ID,6.9866,10.9866,0.2703
57,13,EJ,5.5253,7.5253,0.2703
57,14,FB,13.2109,17.2109,0.2703
57,15,GC,11.8455,15.8455,0.2703
57,16,IC,11.8455,15.8455,0.2703
57,17,JD,13.2109,17.2109,0.2703
58,1,AB,12.0,14.0,0.2703
58,2,BC,9.5657,13.5657,0.2703
58,3,CD,9.5657,13.5657,0.2703
58,4,DE,12.0,14.0,0.2703
58,5,FG,12.0887,16.0887,0.2703
58,6,GH,9.5937,13.5937,0.2703
58,7,HI,9.5937,13.5937,0.2703
58,8,IJ,12.0887,16.0887,0.2703
58,9,AF,5.5253,7.5253,0.2703
58,10,GB,6.9866,10.9866,0.2703
58,11,HC,7.7189,11.7189,0.2703
58,12,ID,6.9866,10.9866,0.2703
58,13,EJ,5.5253,7.5253,0.2703
58,14,FB,13.2109,17.2109,0.2703
58,15,GC,11.8455,15.8455,0.2703
58,16,IC,11.8455,15.8455,0.2703
58,17,JD,13.2109,17.2109,0.2703
59,1,AB,12.0,14.0,0.2703
59,2,BC,9.5657,13.5657,0.2703
59,3,CD,9.5657,13.5657,0.2703
59,4,DE,12.0,14.0,0.2703
59,5,FG,12.0887,16.0887,0.2703
59,6,GH,9.5937,13.5937,0.2703
59,7,HI,9.5937,13.5937,0.2703
59,8,IJ,12.0887,16.0887,0.2703
59,9,AF,5.5253,7.5253,0.2703
59,10,GB,6.9866,10.9866,0.2703
59,11,HC,7.7189,11.7189,0.2703
59,12,ID,6.9866,10.9866,0.2703
59,13,EJ,5.5253,7.5253,0.2703
59,14,FB,13.2109,17.2109,0.2703
59,15,GC,11.8455,15.8455,0.2703
59,16,IC,11.8455,15.8455,0.2703
59,17,JD,13.2109,17.2109,0.2703
60,1,AB,12.0,14.0,0.2703
60,2,BC,9.5657,13.5657,0.2703
60,3,CD,9.5657,13.5657,0.2703
60,4,DE,12.0,14.0,0.2703
60,5,FG,12.0887,16.0887,0.2703
60,6,GH,9.5937,13.5937,0.2703
60,7,HI,9.5937,13.5937,0.2703
60,8,IJ,12.0887,16.0887,0.2703
60,9,AF,5.5253,7.5253,0.2703
60,10,GB,6.9866,10.9866,0.2703
60,11,HC,7.7189,11.7189,0.2703
60,12,ID,6.9866,10.9866,0.2703
60,13,EJ,5.5253,7.5253,0.2703
60,14,FB,13.2109,17.2109,0.2703
60,15,GC,11.8455,15.8455,0.2703
60,16,IC,11.8455,15.8455,0.2703
60,17,JD,13.2109,17.2109,0.2703
61,1,AB,12.0,14.0,0.2703
61,2,BC,9.5657,13.5657,0.2703
61,3,CD,9.5657,13.5657,0.2703
61,4,DE,12.0,14.0,0.2703
61,5,FG,12.0887,16.0887,0.2703
61,6,GH,9.5937,13.5937,0.2703
61,7,HI,9.5937,13.5937,0.2703
61,8,IJ,12.0887,16.0887,0.2703
61,9,AF,5.5253,7.5253,0.2703
61,10,GB,6.9866,10.9866,0.2703
61,11,HC,7.7189,11.7189,0.2703
61,12,ID,6.9866,10.9866,0.2703
61,13,EJ,5.5253,7.5253,0.2703
61,14,FB,13.2109,17.2109,0.2703
61,15,GC,11.8455,15.8455,0.2703
61,16,IC,11.8455,15.8455,0.2703
61,17,JD,13.2109,17.2109,0.2703
62,1,AB,12.0,14.0,0.2703
62,2,BC,9.5657,13.5657,0.2703
62,3,CD,9.5657,13.5657,0.2703
62,4,DE,12.0,14.0,0.2703
62,5,FG,12.0887,16.0887,0.2703
62,6,GH,9.5937,13.5937,0.2703
62,7,HI,9.5937,13.5937,0.2703
62,8,IJ,12.0887,16.0887,0.2703
62,9,AF,5.5253,7.5253,0.2703
62,10,GB,6.9866,10.9866,0.2703
62,11,HC,7.7189,11.7189,0.2703
62,12,ID,6.9866,10.9866,0.2703
62,13,EJ,5.5253,7.5253,0.2703
62,14,FB,13.2109,17.2109,0.2703
62,15,GC,11.8455,15.8455,0.2703
62,16,IC,11.8455,15.8455,0.2703
62,17,JD,13.2109,17.2109,0.2703
63,1,AB,12.0,14.0,0.2703
63,2,BC,9.5657,13.5657,0.2703
63,3,CD,9.5657,13.5657,0.2703
63,4,DE,12.0,14.0,0.2703
63,5,FG,12.0887,16.0887,0.2703
63,6,GH,9.5937,13.5937,0.2703
63,7,HI,9.5937,13.5937,0.2703
63,8,IJ,12.0887,16.0887,0.2703
63,9,AF,5.5253,7.5253,0.2703
63,10,GB,6.9866,10.9866,0.2703
63,11,HC,7.7189,11.7189,0.2703
63,12,ID,6.9866,10.9866,0.2703
63,13,EJ,5.5253,7.5253,0.2703
63,14,FB,13.2109,17.2109,0.2703
63,15,GC,11.8455,15.8455,0.2703
63,16,IC,11.8455,15.8455,0.2703
63,17,JD,13.2109,17.2109,0.2703
64,1,AB,12.0,14.0,0.2703
64,2,BC,9.5657,13.5657,0.2703
64,3,CD,9.5657,13.5657,0.2703
64,4,DE,12.0,14.0,0.2703
64,5,FG,12.0887,16.0887,0.2703
64,6,GH,9.5937,13.5937,0.2703
64,7,HI,9.5937,13.5937,0.2703
64,8,IJ,12.0887,16.0887,0.2703
64,9,AF,5.5253,7.5253,0.2703
64,10,GB,6.9866,10.9866,0.2703
64,11,HC,7.7189,11.7189,0.2703
64,12,ID,6.9866,10.9866,0.2703
64,13,EJ,5.5253,7.5253,0.2703
64,14,FB,13.2109,17.2109,0.2703
64,15,GC,11.8455,15.8455,0.2703
64,16,IC,11.8455,15.8455,0.2703
64,17,JD,13.2109,17.2109,0.2703
65,1,AB,12.0,14.0,0.2703
65,2,BC,9.5657,13.5657,0.2703
65,3,CD,9.5657,13.5657,0.2703
65,4,DE,12.0,14.0,0.2703
65,5,FG,12.0887,16.0887,0.2703
65,6,GH,9.5937,13.5937,0.2703
65,7,HI,9.5937,13.5937,0.2703
65,8,IJ,12.0887,16.0887,0.2703
65,9,AF,5.5253,7.5253,0.2703
65,10,GB,6.9866,10.9866,0.2703
65,11,HC,7.7189,11.7189,0.2703
65,12,ID,6.9866,10.9866,0.2703
65,13,EJ,5.5253,7.5253,0.2703
65,14,FB,13.2109,17.2109,0.2703
65,15,GC,11.8455,15.8455,0.2703
65,16,IC,11.8455,15.8455,0.2703
65,17,JD,13.2109,17.2109,0.2703
66,1,AB,12.0,14.0,0.2703
66,2,BC,9.5657,13.5657,0.2703
66,3,CD,9.5657,13.5657,0.2703
66,4,DE,12.0,14.0,0.2703
66,5,FG,12.0887,16.0887,0.2703
66,6,GH,9.5937,13.5937,0.2703
66,7,HI,9.5937,13.5937,0.2703
66,8,IJ,12.0887,16.0887,0.2703
66,9,AF,5.5253,7.5253,0.2703
66,10,GB,6.9866,10.9866,0.2703
66,11,HC,7.7189,11.7189,0.2703
66,12,ID,6.9866,10.9866,0.2703
66,13,EJ,5.5253,7.5253,0.2703
66,14,FB,13.2109,17.2109,0.2703
66,15,GC,11.8455,15.8455,0.2703
66,16,IC,11.8455,15.8455,0.2703
66,17,JD,13.2109,17.2109,0.2703
67,1,AB,12.0,14.0,0.2703
67,2,BC,9.5657,13.5657,0.2703
67,3,CD,9.5657,13.5657,0.2703
67,4,DE,12.0,14.0,0.2703
67,5,FG,12.0887,16.0887,0.2703
67,6,GH,9.5937,13.5937,0.2703
67,7,HI,9.5937,13.5937,0.2703
67,8,IJ,12.0887,16.0887,0.2703
67,9,AF,5.5253,7.5253,0.2703
67,10,GB,6.9866,10.9866,0.2703
67,11,HC,7.7189,11.7189,0.2703
67,12,ID,6.9866,10.9866,0.2703
67,13,EJ,5.5253,7.5253,0.2703
67,14,FB,13.2109,17.2109,0.2703
67,15,GC,11.8455,15.8455,0.2703
67,16,IC,11.8455,15.8455,0.2703
67,17,JD,13.2109,17.2109,0.2703
68,1,AB,12.0,14.0,0.2703
68,2,BC,9.5657,13.5657,0.2703
68,3,CD,9.5657,13.5657,0.2703
68,4,DE,12.0,14.0,0.2703
68,5,FG,12.0887,16.0887,0.2703
68,6,GH,9.5937,13.5937,0.2703
68,7,HI,9.5937,13.5937,0.2703
68,8,IJ,12.0887,16.0887,0.2703
68,9,AF,5.5253,7.5253,0.2703
68,10,GB,6.9866,10.9866,0.2703
68,11,HC,7.7189,11.7189,0.2703
68,12,ID,6.9866,10.9866,0.2703
68,13,EJ,5.5253,7.5253,0.2703
68,14,FB,13.2109,17.2109,0.2703
68,15,GC,11.8455,15.8455,0.2703
68,16,IC,11.8455,15.8455,0.2703
68,17,JD,13.2109,17.2109,0.2703
69,1,AB,12.0,14.0,0.2703
69,2,BC,9.5657,13.5657,0.2703
69,3,CD,9.5657,13.5657,0.2703
69,4,DE,12.0,14.0,0.2703
69,5,FG,12.0887,16.0887,0.2703
69,6,GH,9.5937,13.5937,0.2703
69,7,HI,9.5937,13.5937,0.2703
69,8,IJ,12.0887,16.0887,0.2703
69,9,AF,5.5253,7.5253,0.2703
69,10,GB,6.9866,10.9866,0.2703
69,11,HC,7.7189,11.7189,0.2703
69,12,ID,6.9866,10.9866,0.2703
69,13,EJ,5.5253,7.5253,0.2703
69,14,FB,13.2109,17.2109,0.2703
69,15,GC,11.8455,15.8455,0.2703
69,16,IC,11.8455,15.8455,0.2703
69,17,JD,13.2109,17.2109,0.2703
70,1,AB,12.0,14.0,0.2703
70,2,BC,9.5657,13.5657,0.2703
70,3,CD,9.5657,13.5657,0.2703
70,4,DE,12.0,14.0,0.2703
70,5,FG,12.0887,16.0887,0.2703
70,6,GH,9.5937,13.5937,0.2703
70,7,HI,9.5937,13.5937,0.2703
70,8,IJ,12.0887,16.0887,0.2703
70,9,AF,5.5253,7.5253,0.2703
70,10,GB,6.9866,10.9866,0.2703
70,11,HC,7.7189,11.7189,0.2703
70,12,ID,6.9866,10.9866,0.2703
70,13,EJ,5.5253,7.5253,0.2703
70,14,FB,13.2109,17.2109,0.2703
70,15,GC,11.8455,15.8455,0.2703
70,16,IC,11.8455,15.8455,0.2703
70,17,JD,13.2109,17.2109,0.2703
71,1,AB,12.0,14.0,0.2703
71,2,BC,9.5657,13.5657,0.2703
71,3,CD,9.5657,13.5657,0.2703
71,4,DE,12.0,14.0,0.2703
71,5,FG,12.0887,16.0887,0.2703
71,6,GH,9.5937,13.5937,0.2703
71,7,HI,9.5937,13.5937,0.2703
71,8,IJ,12.0887,16.0887,0.2703
71,9,AF,5.5253,7.5253,0.2703
71,10,GB,6.9866,10.9866,0.2703
71,11,HC,7.7189,11.7189,0.2703
71,12,ID,6.9866,10.9866,0.2703
71,13,EJ,5.5253,7.5253,0.2703
71,14,FB,13.2109,17.2109,0.2703
71,15,GC,11.8455,15.8455,0.2703
71,16,IC,11.8455,15.8455,0.2703
71,17,JD,13.2109,17.2109,0.2703
72,1,AB,12.0,14.0,0.2703
72,2,BC,9.5657,13.5657,0.2703
72,3,CD,9.5657,13.5657,0.2703
72,4,DE,12.0,14.0,0.2703
72,5,FG,12.0887,16.0887,0.2703
72,6,GH,9.5937,13.5937,0.2703
72,7,HI,9.5937,13.5937,0.2703
72,8,IJ,12.0887,16.0887,0.2703
72,9,AF,5.5253,7.5253,0.2703
72,10,GB,6.9866,10.9866,0.2703
72,11,HC,7.7189,11.7189,0.2703
72,12,ID,6.9866,10.9866,0.2703
72,13,EJ,5.5253,7.5253,0.2703
72,14,FB,13.2109,17.2109,0.2703
72,15,GC,11.8455,15.8455,0.2703
72,16,IC,11.8455,15.8455,0.2703
72,17,JD,13.2109,17.2109,0.2703
73,1,AB,12.0,14.0,0.2703
73,2,BC,9.5657,13.5657,0.2703
73,3,CD,9.5657,13.5657,0.2703
73,4,DE,12.0,14.0,0.2703
73,5,FG,12.0887,16.0887,0.2703
73,6,GH,9.5937,13.5937,0.2703
73,7,HI,9.5937,13.5937,0.2703
73,8,IJ,12.0887,16.0887,0.2703
73,9,AF,5.5253,7.5253,0.2703
73,10,GB,6.9866,10.9866,0.2703
73,11,HC,7.7189,11.7189,0.2703
73,12,ID,6.9866,10.9866,0.2703
73,13,EJ,5.5253,7.5253,0.2703
73,14,FB,13.2109,17.2109,0.2703
73,15,GC,11.8455,15.8455,0.2703
73,16,IC,11.8455,15.8455,0.2703
73,17,JD,13.2109,17.2109,0.2703
74,1,AB,12.0,14.0,0.2703
74,2,BC,9.5657,13.5657,0.2703
74,3,CD,9.5657,13.5657,0.2703
74,4,DE,12.0,14.0,0.2703
74,5,FG,12.0887,16.0887,0.2703
74,6,GH,9.5937,13.5937,0.2703
74,7,HI,9.5937,13.5937,0.2703
74,8,IJ,12.0887,16.0887,0.2703
74,9,AF,5.5253,7.5253,0.2703
74,10,GB,6.9866,10.9866,0.2703
74,11,HC,7.7189,11.7189,0.2703
74,12,ID,6.9866,10.9866,0.2703
74,13,EJ,5.5253,7.5253,0.2703
74,14,FB,13.2109,17.2109,0.2703
74,15,GC,11.8455,15.8455,0.2703
74,16,IC,11.8455,15.8455,0.2703
74,17,JD,13.2109,17.2109,0.2703
75,1,AB,12.0,14.0,0.2703
75,2,BC,9.5657,13.5657,0.2703
75,3,CD,9.5657,13.5657,0.2703
75,4,DE,12.0,14.0,0.2703
75,5,FG,12.0887,16.0887,0.2703
75,6,GH,9.5937,13.5937,0.2703
75,7,HI,9.5937,13.5937,0.2703
75,8,IJ,12.0887,16.0887,0.2703
75,9,AF,5.5253,7.5253,0.2703
75,10,GB,6.9866,10.9866,0.2703
75,11,HC,7.7189,11.7189,0.2703
75,12,ID,6.9866,10.9866,0.2703
75,13,EJ,5.5253,7.5253,0.2703
75,14,FB,13.2109,17.2109,0.2703
75,15,GC,11.8455,15.8455,0.2703
75,16,IC,11.8455,15.8455,0.2703
75,17,JD,13.2109,17.2109,0.2703
76,1,AB,12.0,14.0,0.2703
76,2,BC,9.5657,13.5657,0.2703
76,3,CD,9.5657,13.5657,0.2703
76,4,DE,12.0,14.0,0.2703
76,5,FG,12.0887,16.0887,0.2703
76,6,GH,9.5937,13.5937,0.2703
76,7,HI,9.5937,13.5937,0.2703
76,8,IJ,12.0887,16.0887,0.2703
76,9,AF,5.5253,7.5253,0.2703
76,10,GB,6.9866,10.9866,0.2703
76,11,HC,7.7189,11.7189,0.2703
